Opponent,Home,Type,Opp_Score,WSU_Score,Diff_Score,Poss,Drive_Number,Spot,Down,Distance,Yards,Carrier,Passer,Completion,TD,FirstDown,INT
Utah,0,"Field Goal",21,7,-14,Utah,119,71,4,8,0,,,,0,0,
Utah,0,Run,21,7,-14,"Washington State",120,71,1,10,2,"Jamal Morrow",,,0,0,
Utah,0,Pass,21,7,-14,"Washington State",120,69,2,8,1,"Gerard Wicks","Connor Halliday",1,0,0,0
Utah,0,Pass,21,7,-14,"Washington State",120,68,3,7,32,"River Cracraft","Connor Halliday",1,0,1,0
Utah,0,Pass,21,7,-14,"Washington State",120,36,1,10,7,,"Connor Halliday",0,0,0,1
Utah,0,Pass,21,7,-14,Utah,121,60,1,10,0,"Westlee Tonga","Travis Wilson",0,0,0,0
Utah,0,Run,21,7,-14,Utah,121,60,2,10,2,"Travis Wilson",,,0,0,
Utah,0,Pass,21,7,-14,Utah,121,62,3,8,11,"Kenneth Scott","Travis Wilson",1,0,1,0
Utah,0,Pass,21,7,-14,Utah,121,58,1,25,-4,"Devontae Booker","Travis Wilson",1,0,0,0
Utah,0,Run,21,7,-14,Utah,121,54,2,29,5,"Travis Wilson",,,0,0,
Utah,0,Pass,21,7,-14,Utah,121,59,3,24,12,"Kenneth Scott","Travis Wilson",1,0,0,0
Utah,0,"Field Goal",24,7,-17,Utah,121,71,4,12,0,,,,0,0,
Utah,0,Kickoff,24,7,-17,Utah,122,,,,65,,,,0,0,
Utah,0,Run,24,7,-17,Utah,122,25,1,10,-2,"Devontae Booker",,,0,0,
Utah,0,Run,24,7,-17,Utah,122,23,2,12,11,"Devontae Booker",,,0,0,
Utah,0,Run,24,7,-17,Utah,122,34,3,1,9,"Travis Wilson",,,0,1,
Utah,0,Run,24,7,-17,Utah,122,43,1,10,1,"Travis Wilson",,,0,0,
Utah,0,Pass,24,7,-17,Utah,122,44,2,9,0,"Dres Anderson","Kendal Thompson",0,0,0,0
Utah,0,Pass,24,7,-17,Utah,122,44,3,9,0,"Kaelin Clay","Kendal Thompson",0,0,0,0
Utah,0,Punt,24,7,-17,Utah,122,44,4,9,4,,,,0,0,
Utah,0,Run,24,7,-17,"Washington State",123,70,1,10,6,"Gerard Wicks",,,0,0,
Utah,0,Pass,24,7,-17,"Washington State",123,64,2,4,0,"Isiah Myers","Connor Halliday",0,0,0,0
Utah,0,Pass,24,7,-17,"Washington State",123,64,3,4,12,"Jamal Morrow","Connor Halliday",1,0,1,0
Utah,0,Pass,24,7,-17,"Washington State",123,52,1,10,6,"Vince Mayle","Connor Halliday",1,0,0,0
Utah,0,Run,24,7,-17,"Washington State",123,46,2,4,8,"Gerard Wicks",,,0,1,
Utah,0,Pass,24,7,-17,"Washington State",123,38,1,10,3,"Isiah Myers","Connor Halliday",1,0,0,0
Utah,0,Pass,24,7,-17,"Washington State",123,35,2,7,4,"Gerard Wicks","Connor Halliday",1,0,0,0
Utah,0,Pass,24,7,-17,"Washington State",123,31,3,3,0,"Isiah Myers","Connor Halliday",0,0,0,0
Utah,0,Pass,24,7,-17,"Washington State",123,31,4,3,0,"River Cracraft","Connor Halliday",0,0,0,0
Utah,0,Pass,24,7,-17,Utah,124,31,1,10,28,"Kaelin Clay","Travis Wilson",1,0,0,0
Utah,0,Sacked,24,7,-17,"Washington State",125,61,1,10,-6,,,,0,0,
Utah,0,Pass,24,7,-17,"Washington State",125,67,2,16,15,"River Cracraft","Connor Halliday",1,0,0,0
Utah,0,Run,24,7,-17,"Washington State",125,52,3,1,5,"Gerard Wicks",,,0,1,
Utah,0,Pass,24,7,-17,"Washington State",125,47,1,10,11,"Dom Williams","Connor Halliday",1,0,1,0
Utah,0,Pass,24,7,-17,"Washington State",125,36,1,10,-1,"Calvin Green","Connor Halliday",1,0,0,0
Utah,0,Pass,24,7,-17,"Washington State",125,37,2,11,13,"Vince Mayle","Connor Halliday",1,0,1,0
Utah,0,Run,24,7,-17,"Washington State",125,24,1,10,13,"Jamal Morrow",,,0,1,
Utah,0,Pass,24,14,-10,"Washington State",125,11,1,10,11,"Vince Mayle","Connor Halliday",1,1,0,0
Utah,0,Kickoff,24,14,-10,Utah,126,,,,50,,,,0,0,
Utah,0,Run,24,14,-10,Utah,126,35,1,10,4,"Travis Wilson",,,0,0,
Utah,0,Pass,24,14,-10,Utah,126,39,2,6,0,"Kenneth Scott","Travis Wilson",0,0,0,0
Utah,0,Pass,24,14,-10,Utah,126,39,3,6,10,"Kenneth Scott","Travis Wilson",1,0,1,0
Utah,0,Pass,24,14,-10,Utah,126,49,1,10,0,"Dres Anderson","Travis Wilson",0,0,0,0
Utah,0,Run,24,14,-10,Utah,126,49,2,10,10,"Devontae Booker",,,0,1,
Utah,0,Run,24,14,-10,Utah,126,59,1,10,4,"Devontae Booker",,,0,0,
Utah,0,Run,24,14,-10,Utah,126,63,2,6,-2,"Devontae Booker",,,0,0,
Utah,0,Run,24,14,-10,Utah,126,61,3,8,-7,"Travis Wilson",,,0,0,
Utah,0,Punt,24,14,-10,Utah,126,54,4,15,46,,,,0,0,
Utah,0,Pass,24,14,-10,"Washington State",127,80,1,10,4,"Vince Mayle","Connor Halliday",1,0,0,0
Utah,0,Pass,24,14,-10,"Washington State",127,76,2,6,16,"Rickey Galvin","Connor Halliday",1,0,1,0
Utah,0,Pass,24,14,-10,"Washington State",127,60,1,10,11,"Isiah Myers","Connor Halliday",1,0,1,0
Utah,0,Run,24,14,-10,"Washington State",127,49,1,10,-8,"Connor Halliday",,,0,0,
Utah,0,Run,24,14,-10,Utah,128,57,1,10,2,"Devontae Booker",,,0,0,
Utah,0,Run,24,14,-10,Utah,128,59,2,8,10,"Devontae Booker",,,0,1,
Utah,0,Run,24,14,-10,Utah,128,69,1,10,2,"Devontae Booker",,,0,0,
Utah,0,Pass,24,14,-10,Utah,128,71,2,8,5,"Kenneth Scott","Travis Wilson",1,0,0,0
Utah,0,Run,24,14,-10,Utah,128,76,3,3,-2,"Travis Wilson",,,0,0,
Utah,0,"Field Goal",27,14,-13,Utah,128,74,4,5,0,,,,0,0,
Utah,0,Kickoff,27,14,-13,"Washington State",129,,,,65,,,,0,0,
Utah,0,Run,27,14,-13,"Washington State",129,80,1,15,4,"Jamal Morrow",,,0,0,
Utah,0,Run,27,14,-13,"Washington State",129,76,2,11,5,"Jamal Morrow",,,0,0,
Utah,0,Pass,27,14,-13,"Washington State",129,71,3,6,9,"River Cracraft","Connor Halliday",1,0,1,0
Utah,0,Run,27,14,-13,"Washington State",129,62,1,10,0,"Gerard Wicks",,,0,0,
Utah,0,Pass,27,14,-13,"Washington State",129,67,2,15,6,"Robert Lewis","Connor Halliday",1,0,0,0
Utah,0,Pass,27,14,-13,"Washington State",129,61,3,9,12,"River Cracraft","Connor Halliday",1,0,1,0
Utah,0,Pass,27,14,-13,"Washington State",129,49,1,10,21,"River Cracraft","Connor Halliday",1,0,1,0
Utah,0,Run,27,14,-13,"Washington State",129,28,1,10,12,"Jamal Morrow",,,0,1,
Utah,0,Pass,27,14,-13,"Washington State",129,16,1,10,0,"River Cracraft","Connor Halliday",0,0,0,0
Utah,0,Run,27,14,-13,"Washington State",129,16,2,10,0,"Gerard Wicks",,,0,0,
Utah,0,Pass,27,14,-13,"Washington State",129,16,3,10,-4,"Jamal Morrow","Connor Halliday",1,0,0,0
Utah,0,Pass,27,21,-6,"Washington State",129,20,4,14,20,"Dom Williams","Connor Halliday",1,1,0,0
Utah,0,Kickoff,27,21,-6,Utah,130,,,,24,,,,0,0,
Utah,0,Run,27,21,-6,Utah,130,35,1,10,3,"Devontae Booker",,,0,0,
Utah,0,Pass,27,21,-6,Utah,130,38,2,7,6,"Tim Patrick","Travis Wilson",1,0,0,0
Utah,0,Run,27,21,-6,Utah,130,44,3,1,0,"Devontae Booker",,,0,0,
Utah,0,Punt,27,21,-6,Utah,130,44,4,1,48,,,,0,0,
Utah,0,Pass,27,21,-6,"Washington State",131,92,1,10,0,"Rickey Galvin","Connor Halliday",0,0,0,0
Utah,0,Pass,27,21,-6,"Washington State",131,92,2,10,7,"Rickey Galvin","Connor Halliday",1,0,0,0
Utah,0,Pass,27,21,-6,"Washington State",131,85,3,3,4,"River Cracraft","Connor Halliday",1,0,1,0
Utah,0,Pass,27,28,1,"Washington State",131,81,1,10,81,"Vince Mayle","Connor Halliday",1,1,0,0
Utah,0,Kickoff,27,28,1,Utah,132,,,,12,,,,0,0,
Utah,0,Pass,27,28,1,Utah,132,28,1,10,0,"Dres Anderson","Travis Wilson",0,0,0,0
Utah,0,Pass,27,28,1,Utah,132,28,2,10,0,"Kenneth Scott","Travis Wilson",0,0,0,0
Utah,0,Pass,27,28,1,Utah,132,28,3,10,10,"Kenneth Scott","Travis Wilson",1,0,1,0
Utah,0,Run,27,28,1,Utah,132,38,1,10,9,"Devontae Booker",,,0,0,
Utah,0,Run,27,28,1,Utah,132,47,2,1,0,"Devontae Booker",,,0,0,
Utah,0,Run,27,28,1,Utah,132,47,3,1,0,"Devontae Booker",,,0,0,
Utah,0,Run,27,28,1,Utah,132,47,4,1,2,"Travis Wilson",,,0,1,
Utah,0,Run,27,28,1,Utah,132,49,1,10,2,"Travis Wilson",,,0,0,
Utah,0,Pass,27,28,1,Utah,132,51,2,8,0,"Westlee Tonga","Travis Wilson",0,0,0,0
Utah,0,Pass,27,28,1,Utah,132,51,3,8,0,"Kenneth Scott","Travis Wilson",0,0,0,0
Utah,0,Pass,27,28,1,Utah,132,51,4,8,0,"Dres Anderson","Travis Wilson",0,0,0,0
Utah,0,Run,27,28,1,"Washington State",133,51,1,10,1,"Gerard Wicks",,,0,0,
Utah,0,Run,27,28,1,"Washington State",133,50,2,9,-5,"Jamal Morrow",,,0,0,
Utah,0,Pass,27,28,1,"Washington State",133,55,3,14,6,"Rickey Galvin","Connor Halliday",1,0,0,0
Utah,0,Punt,27,28,1,"Washington State",133,44,4,3,44,,,,0,0,
Utah,0,Pass,27,28,1,Utah,134,20,1,10,0,"Kenneth Scott","Travis Wilson",0,0,0,0
Utah,0,Pass,27,28,1,Utah,134,20,2,10,13,"Kenneth Scott","Travis Wilson",1,0,1,0
Utah,0,Pass,27,28,1,Utah,134,33,1,10,5,"Kaelin Clay","Travis Wilson",1,0,0,0
Utah,0,Pass,27,28,1,Utah,134,38,2,5,0,"Kenneth Scott","Travis Wilson",0,0,0,0
Utah,0,Pass,27,28,1,Utah,134,38,3,5,0,"Devontae Booker","Travis Wilson",1,0,0,0
Utah,0,Pass,27,28,1,Utah,134,38,4,5,0,"Dres Anderson","Travis Wilson",0,0,0,0
Utah,0,Run,27,28,1,"Washington State",135,38,1,10,-2,TEAM,,,0,0,
California,1,Kickoff,0,0,0,"Washington State",136,,,,22,,,,0,0,
California,1,Pass,0,0,0,"Washington State",136,78,1,10,11,"Isiah Myers","Connor Halliday",1,0,1,0
California,1,Pass,0,0,0,"Washington State",136,67,1,10,7,"Vince Mayle","Connor Halliday",1,0,0,0
California,1,Pass,0,0,0,"Washington State",136,60,2,3,2,"Jamal Morrow","Connor Halliday",1,0,0,0
California,1,Run,0,0,0,"Washington State",136,58,3,1,-2,"Jamal Morrow",,,0,0,
California,1,Punt,0,0,0,"Washington State",136,60,4,3,18,,,,0,0,
California,1,Pass,0,0,0,California,137,23,1,10,6,"Daniel Lasco","Jared Goff",1,0,0,0
California,1,Run,0,0,0,California,137,29,2,4,6,"Daniel Lasco",,,0,1,
California,1,Pass,0,0,0,California,137,35,1,10,0,"Chris Harper","Jared Goff",0,0,0,0
California,1,Run,0,0,0,California,137,35,2,10,3,"Daniel Lasco",,,0,0,
California,1,Pass,0,0,0,California,137,38,3,7,5,"Daniel Lasco","Jared Goff",1,0,0,0
California,1,Punt,0,0,0,California,137,38,4,7,47,,,,0,0,
California,1,Pass,0,7,7,"Washington State",138,90,1,15,90,"Vince Mayle","Connor Halliday",1,1,0,0
California,1,Kickoff,0,7,7,California,139,,,,1,,,,0,0,
California,1,Pass,0,7,7,California,139,7,1,15,0,"Bryce Treggs","Jared Goff",0,0,0,0
California,1,Pass,0,7,7,California,139,7,2,15,4,"Kenny Lawler","Jared Goff",1,0,0,0
California,1,Pass,0,7,7,California,139,11,3,11,-2,"Daniel Lasco","Jared Goff",1,0,0,0
California,1,Punt,0,7,7,California,139,9,4,13,14,,,,0,0,
California,1,Run,0,7,7,"Washington State",140,45,1,10,2,"Gerard Wicks",,,0,0,
California,1,Pass,0,7,7,"Washington State",140,43,2,8,19,"Dom Williams","Connor Halliday",1,0,1,0
California,1,Run,0,7,7,"Washington State",140,24,1,10,0,"Gerard Wicks",,,0,0,
California,1,Run,0,7,7,"Washington State",140,24,2,10,-1,"Gerard Wicks",,,0,0,
California,1,Run,0,7,7,"Washington State",140,25,3,11,0,"Connor Halliday",,,0,0,
California,1,"Field Goal",0,10,10,"Washington State",140,25,4,11,0,,,,0,0,
California,1,Kickoff,0,10,10,California,141,,,,18,,,,0,0,
California,1,Pass,0,10,10,California,141,18,1,10,8,"Bryce Treggs","Jared Goff",1,0,0,0
California,1,Run,0,10,10,California,141,26,2,2,10,"Daniel Lasco",,,0,1,
California,1,Pass,0,10,10,California,141,36,1,10,0,"Chris Harper","Jared Goff",0,0,0,0
California,1,Run,0,10,10,California,141,36,2,10,1,"Khalfani Muhammad",,,0,0,
California,1,Sacked,0,10,10,California,141,37,3,9,-9,,,,0,0,
California,1,Punt,0,10,10,California,141,28,4,18,17,,,,0,0,
California,1,Pass,0,10,10,"Washington State",142,45,1,10,7,"Jamal Morrow","Connor Halliday",1,0,0,0
California,1,Pass,0,10,10,"Washington State",142,48,1,13,1,"Vince Mayle","Connor Halliday",1,0,0,0
California,1,Pass,0,10,10,"Washington State",142,47,2,12,0,"Robert Lewis","Connor Halliday",0,0,0,0
California,1,Pass,0,10,10,"Washington State",142,47,3,12,0,"Dom Williams","Connor Halliday",0,0,0,0
California,1,Punt,0,10,10,"Washington State",142,47,4,12,4,,,,0,0,
California,1,Pass,0,10,10,California,143,27,1,15,6,"Daniel Lasco","Jared Goff",1,0,0,0
California,1,Pass,0,10,10,California,143,33,2,9,11,"Bryce Treggs","Jared Goff",1,0,1,0
California,1,Run,0,10,10,California,143,44,1,10,7,"Daniel Lasco",,,0,0,
California,1,Pass,0,10,10,California,143,51,2,3,0,"Bryce Treggs","Jared Goff",0,0,0,0
California,1,Pass,0,10,10,California,143,51,3,3,5,"Kenny Lawler","Jared Goff",1,0,1,0
California,1,Run,0,10,10,California,143,56,1,10,0,"Khalfani Muhammad",,,0,0,
California,1,Pass,0,10,10,California,143,56,2,10,17,"Bryce Treggs","Jared Goff",1,0,1,0
California,1,Pass,0,10,10,California,143,73,1,10,0,,"Jared Goff",0,0,0,0
California,1,Pass,7,10,3,California,143,73,2,10,27,"Trevor Davis","Jared Goff",1,1,0,0
California,1,Kickoff,7,10,3,"Washington State",144,,,,25,,,,0,0,
California,1,Pass,7,10,3,"Washington State",144,85,1,10,0,"Robert Lewis","Connor Halliday",0,0,0,0
California,1,Pass,7,10,3,"Washington State",144,85,2,10,3,"Calvin Green","Connor Halliday",1,0,0,0
California,1,Pass,7,10,3,"Washington State",144,82,3,7,37,"Dom Williams","Connor Halliday",1,0,1,0
California,1,Run,7,10,3,"Washington State",144,45,1,10,6,"Jamal Morrow",,,0,0,
California,1,Run,7,10,3,"Washington State",144,39,2,4,1,"Jamal Morrow",,,0,0,
California,1,Pass,7,10,3,"Washington State",144,38,3,3,8,"River Cracraft","Connor Halliday",1,0,1,0
California,1,Pass,7,10,3,"Washington State",144,30,1,10,0,"Vince Mayle","Connor Halliday",0,0,0,0
California,1,Pass,7,10,3,"Washington State",144,30,2,10,14,"Dom Williams","Connor Halliday",1,0,1,0
California,1,Pass,7,17,10,"Washington State",144,16,1,10,16,"Isiah Myers","Connor Halliday",1,1,0,0
California,1,Kickoff,7,17,10,California,145,,,,19,,,,0,0,
California,1,Pass,7,17,10,California,145,24,1,10,8,"Kenny Lawler","Jared Goff",1,0,0,0
California,1,Pass,7,17,10,California,145,68,2,2,27,"Chris Harper","Jared Goff",1,0,1,0
California,1,Run,7,17,10,California,145,74,1,10,2,"Daniel Lasco",,,0,0,
California,1,Pass,7,17,10,California,145,76,2,8,10,"Bryce Treggs","Jared Goff",1,0,1,0
California,1,Run,7,17,10,California,145,86,1,10,1,"Daniel Lasco",,,0,0,
California,1,Pass,7,17,10,California,145,87,2,9,0,"Kenny Lawler","Jared Goff",0,0,0,0
California,1,Pass,7,17,10,California,145,87,3,9,0,"Stephen Anderson","Jared Goff",0,0,0,0
California,1,"Field Goal",10,17,7,California,145,87,4,9,0,,,,0,0,
California,1,Kickoff,10,17,7,"Washington State",146,,,,2,,,,0,0,
California,1,Run,10,17,7,"Washington State",146,68,1,10,-4,"Gerard Wicks",,,0,0,
California,1,Pass,10,17,7,"Washington State",146,72,2,14,2,"River Cracraft","Connor Halliday",1,0,0,0
California,1,Pass,10,17,7,"Washington State",146,70,3,12,30,"Dom Williams","Connor Halliday",1,0,1,0
California,1,Pass,10,17,7,"Washington State",146,40,1,10,6,"Jamal Morrow","Connor Halliday",1,0,0,0
California,1,Pass,10,17,7,"Washington State",146,34,2,4,10,"River Cracraft","Connor Halliday",1,0,1,0
California,1,Run,10,17,7,"Washington State",146,24,1,10,1,"Jamal Morrow",,,0,0,
California,1,Pass,10,17,7,"Washington State",146,23,2,9,6,"Gerard Wicks","Connor Halliday",1,0,0,0
California,1,Pass,10,24,14,"Washington State",146,17,3,3,17,"River Cracraft","Connor Halliday",1,1,0,0
California,1,Kickoff,10,24,14,California,147,,,,17,,,,0,0,
California,1,Pass,10,24,14,California,147,45,1,10,2,"Chris Harper","Jared Goff",1,0,0,0
California,1,Pass,10,24,14,California,147,47,2,8,0,"Chris Harper","Jared Goff",0,0,0,0
California,1,Pass,10,24,14,California,147,47,3,8,6,"Bryce Treggs","Jared Goff",1,0,0,0
California,1,Punt,10,24,14,California,147,53,4,2,47,,,,0,0,
California,1,Pass,10,24,14,"Washington State",148,90,1,10,8,"Isiah Myers","Connor Halliday",1,0,0,0
California,1,Run,10,24,14,"Washington State",148,82,2,2,0,"Gerard Wicks",,,0,0,
California,1,Pass,10,24,14,"Washington State",148,77,1,10,29,"Vince Mayle","Connor Halliday",1,0,1,0
California,1,Pass,10,24,14,"Washington State",148,48,1,10,12,"Isiah Myers","Connor Halliday",1,0,1,0
California,1,Pass,10,24,14,"Washington State",148,36,1,10,2,"Jamal Morrow","Connor Halliday",1,0,0,0
California,1,Pass,10,24,14,"Washington State",148,34,2,8,0,"Vince Mayle","Connor Halliday",0,0,0,0
California,1,Pass,10,24,14,"Washington State",148,34,3,8,0,"River Cracraft","Connor Halliday",0,0,0,0
California,1,Pass,10,24,14,"Washington State",148,34,4,8,0,"River Cracraft","Connor Halliday",0,0,0,0
California,1,Pass,10,24,14,California,149,34,1,10,0,"Khalfani Muhammad","Jared Goff",0,0,0,0
California,1,Pass,10,24,14,California,149,34,2,10,8,"Stephen Anderson","Jared Goff",1,0,0,0
California,1,Pass,10,24,14,California,149,42,3,2,7,"Stephen Anderson","Jared Goff",1,0,1,0
California,1,Pass,10,24,14,California,149,49,1,10,11,"Bryce Treggs","Jared Goff",1,0,1,0
California,1,Pass,10,24,14,California,149,60,1,10,0,"Trevor Davis","Jared Goff",0,0,0,0
California,1,Pass,10,24,14,California,149,60,2,10,0,"Maurice Harris","Jared Goff",0,0,0,0
California,1,Pass,10,24,14,California,149,60,3,10,5,"Maurice Harris","Jared Goff",1,0,0,0
California,1,Pass,10,24,14,California,149,65,4,5,12,"Chris Harper","Jared Goff",1,0,1,0
California,1,Pass,10,24,14,California,149,77,1,10,0,"Daniel Lasco","Jared Goff",0,0,0,0
California,1,Pass,10,24,14,California,149,92,1,8,0,"Maurice Harris","Jared Goff",0,0,0,0
California,1,"Field Goal",13,24,11,California,149,92,2,8,0,,,,0,0,
California,1,Kickoff,13,24,11,California,150,,,,16,,,,0,0,
California,1,Pass,13,24,11,California,150,18,1,10,55,"Stephen Anderson","Jared Goff",1,0,1,0
California,1,Pass,20,24,4,California,150,73,1,10,27,"Daniel Lasco","Jared Goff",1,1,0,0
California,1,Kickoff,20,24,4,"Washington State",151,,,,65,,,,0,0,
California,1,Pass,20,24,4,"Washington State",151,75,1,10,9,"Isiah Myers","Connor Halliday",1,0,0,0
California,1,Pass,20,24,4,"Washington State",151,66,2,1,0,"Vince Mayle","Connor Halliday",0,0,0,0
California,1,Run,20,24,4,"Washington State",151,66,3,1,7,"Jamal Morrow",,,0,1,
California,1,Pass,20,24,4,"Washington State",151,59,1,10,0,,"Connor Halliday",0,0,0,0
California,1,Run,20,24,4,"Washington State",151,59,2,10,4,"Connor Halliday",,,0,0,
California,1,Pass,20,24,4,"Washington State",151,55,3,6,0,"Isiah Myers","Connor Halliday",0,0,0,0
California,1,Punt,20,24,4,"Washington State",151,55,4,6,40,,,,0,0,
California,1,Pass,20,24,4,California,152,15,1,10,9,"Chris Harper","Jared Goff",1,0,0,0
California,1,Pass,20,24,4,California,152,24,2,1,21,"Stephen Anderson","Jared Goff",1,0,1,0
California,1,Pass,20,24,4,California,152,45,1,10,40,"Chris Harper","Jared Goff",1,0,1,0
California,1,Run,27,24,-3,California,152,85,1,10,15,"Daniel Lasco",,,1,0,
California,1,Kickoff,27,24,-3,"Washington State",153,,,,9,,,,0,0,
California,1,Pass,27,24,-3,"Washington State",153,95,1,10,9,"Vince Mayle","Connor Halliday",1,0,0,0
California,1,Pass,27,31,4,"Washington State",153,86,2,1,86,"River Cracraft","Connor Halliday",1,1,0,0
California,1,Pass,27,31,4,"Washington State",154,55,1,10,3,"River Cracraft","Connor Halliday",1,0,0,0
California,1,Pass,27,31,4,"Washington State",154,52,2,7,1,"Jamal Morrow","Connor Halliday",1,0,0,0
California,1,Pass,27,31,4,"Washington State",154,51,3,6,13,"River Cracraft","Connor Halliday",1,0,1,0
California,1,Pass,27,31,4,"Washington State",154,38,1,10,0,"Jamal Morrow","Connor Halliday",0,0,0,0
California,1,Pass,27,31,4,"Washington State",154,38,2,10,16,"Robert Lewis","Connor Halliday",1,0,1,0
California,1,Pass,27,31,4,"Washington State",154,22,1,10,13,"Isiah Myers","Connor Halliday",1,0,1,0
California,1,Pass,27,31,4,"Washington State",154,9,1,9,0,"Jamal Morrow","Connor Halliday",0,0,0,0
California,1,Pass,27,31,4,"Washington State",154,9,2,9,0,"Robert Lewis","Connor Halliday",0,0,0,0
California,1,Pass,27,31,4,"Washington State",154,9,3,9,8,"Vince Mayle","Connor Halliday",1,0,0,0
California,1,Run,27,38,11,"Washington State",154,1,4,1,1,"Gerard Wicks",,,1,0,
California,1,Kickoff,34,38,4,"Washington State",155,,,,25,,,,0,0,
California,1,Run,34,38,4,"Washington State",155,71,1,10,4,"Jamal Morrow",,,0,0,
California,1,Pass,34,38,4,"Washington State",155,67,2,6,27,"Vince Mayle","Connor Halliday",1,0,1,0
California,1,Run,34,38,4,"Washington State",155,40,1,10,0,"Jamal Morrow",,,0,0,
California,1,Pass,34,38,4,"Washington State",155,40,2,10,17,"Robert Lewis","Connor Halliday",1,0,1,0
California,1,Pass,34,38,4,"Washington State",155,23,1,10,14,"Calvin Green","Connor Halliday",1,0,1,0
California,1,Pass,34,38,4,"Washington State",155,9,1,9,0,"Isiah Myers","Connor Halliday",0,0,0,0
California,1,Pass,34,45,11,"Washington State",155,9,2,9,9,"Isiah Myers","Connor Halliday",1,1,0,0
California,1,Kickoff,41,45,4,"Washington State",156,,,,65,,,,0,0,
California,1,Pass,41,45,4,"Washington State",156,80,1,15,14,"River Cracraft","Connor Halliday",1,0,0,0
California,1,Pass,41,45,4,"Washington State",156,66,2,1,45,"Vince Mayle","Connor Halliday",1,0,1,0
California,1,Pass,41,45,4,"Washington State",156,21,1,10,-5,"Theron West","Connor Halliday",1,0,0,0
California,1,Run,41,45,4,"Washington State",156,26,2,15,13,"Connor Halliday",,,0,0,
California,1,Run,41,45,4,"Washington State",156,13,3,2,4,"Theron West",,,0,1,
California,1,Pass,41,52,11,"Washington State",156,9,1,9,9,"River Cracraft","Connor Halliday",1,1,0,0
California,1,Kickoff,41,52,11,California,157,,,,17,,,,0,0,
California,1,Run,41,52,11,California,157,37,1,10,2,"Daniel Lasco",,,0,0,
California,1,Pass,41,52,11,California,157,39,2,8,6,"Bryce Treggs","Jared Goff",1,0,0,0
California,1,Pass,41,52,11,California,157,45,3,2,8,"Maurice Harris","Jared Goff",1,0,1,0
California,1,Pass,41,52,11,California,157,53,1,10,2,"Chris Harper","Jared Goff",1,0,0,0
California,1,Pass,41,52,11,California,157,55,2,8,43,"Kenny Lawler","Jared Goff",1,0,1,0
California,1,Pass,41,52,11,California,157,98,1,2,0,"Stephen Anderson","Jared Goff",0,0,0,0
California,1,Run,41,52,11,California,157,98,2,2,-3,"Daniel Lasco",,,0,0,
California,1,Pass,48,52,4,California,157,95,3,5,5,"Bryce Treggs","Jared Goff",1,1,0,0
California,1,Kickoff,48,52,4,"Washington State",158,,,,21,,,,0,0,
California,1,Pass,48,52,4,"Washington State",158,61,1,10,5,"River Cracraft","Connor Halliday",1,0,0,0
California,1,Pass,48,52,4,"Washington State",158,56,2,5,0,"Isiah Myers","Connor Halliday",0,0,0,0
California,1,Pass,48,52,4,"Washington State",158,72,3,21,13,"Jamal Morrow","Connor Halliday",1,0,0,0
California,1,Punt,48,52,4,"Washington State",158,59,4,8,49,,,,0,0,
California,1,Pass,48,52,4,California,159,5,1,10,4,"Stephen Anderson","Jared Goff",1,0,0,0
California,1,Pass,48,52,4,California,159,9,2,6,25,"Bryce Treggs","Jared Goff",1,0,1,0
California,1,Pass,48,52,4,California,159,34,1,10,18,"Kenny Lawler","Jared Goff",1,0,1,0
California,1,Pass,48,52,4,California,159,52,1,10,4,"Trevor Davis","Jared Goff",1,0,0,0
California,1,Run,48,52,4,California,159,56,2,6,5,"Vic Enwere",,,0,0,
California,1,Run,48,52,4,California,159,61,3,1,0,"Vic Enwere",,,0,0,
California,1,Run,48,52,4,California,159,61,4,1,9,"Chris Harper",,,0,1,
California,1,Run,48,52,4,California,159,70,1,10,9,"Daniel Lasco",,,0,0,
California,1,Pass,48,52,4,California,159,79,2,1,0,"Kenny Lawler","Jared Goff",0,0,0,0
California,1,Pass,54,52,-2,California,159,79,3,1,21,"Bryce Treggs","Jared Goff",1,1,0,0
California,1,Kickoff,54,52,-2,"Washington State",160,,,,30,,,,0,0,
California,1,Run,54,52,-2,"Washington State",160,69,1,10,1,"Jamal Morrow",,,0,0,
California,1,Run,54,52,-2,"Washington State",160,68,2,9,15,"Gerard Wicks",,,0,1,
California,1,Pass,54,52,-2,"Washington State",160,53,1,10,10,"Isiah Myers","Connor Halliday",1,0,1,0
California,1,Pass,54,52,-2,"Washington State",160,43,1,10,7,"Dom Williams","Connor Halliday",1,0,0,0
California,1,Pass,54,52,-2,"Washington State",160,36,2,3,9,"Vince Mayle","Connor Halliday",1,0,1,0
California,1,Pass,54,52,-2,"Washington State",160,27,1,10,0,"Vince Mayle","Connor Halliday",0,0,0,0
California,1,Run,54,52,-2,"Washington State",160,27,2,10,20,"Gerard Wicks",,,0,1,
California,1,Pass,54,52,-2,"Washington State",160,7,1,7,0,"Calvin Green","Connor Halliday",0,0,0,0
California,1,Run,54,52,-2,"Washington State",160,3,1,3,2,"Gerard Wicks",,,0,0,
California,1,Run,54,59,5,"Washington State",160,1,1,1,1,"Gerard Wicks",,,1,0,
California,1,Kickoff,54,59,5,California,161,,,,35,,,,0,0,
California,1,Pass,54,59,5,California,161,35,1,10,5,"Kenny Lawler","Jared Goff",1,0,0,0
California,1,Run,54,59,5,California,161,40,2,5,9,"Daniel Lasco",,,0,1,
